rank,username,totalM,content,created_at,date,time,display_name,favourites_count,followers_count,following_count,reblogs_count,replies_count,sensitive,sentiment,url,class
5,realTuckFrumper,11,"<p>Donald Trump barred from posting evidence in hush money case to social media <a href=""https://www.upi.com/Top_News/US/2023/05/09/donald-trump-judge-hush-money-case-social-media/9111683626651/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Top_News/US/2023/05/09</span><span class=""invisible"">/donald-trump-judge-hush-money-case-social-media/9111683626651/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:06:04+00:00,2023-05-09,3:06:04,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338871415155567,mastodon
5,realTuckFrumper,11,"<p>Tucker Carlson Expressed Extreme Fear About His Job In Newly Reported Text <a href=""https://www.huffpost.com/entry/tucker-carlson-texts-fox-news_n_645a206fe4b005be8feed48d?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">huffpost.com/entry/tucker-carl</span><span class=""invisible"">son-texts-fox-news_n_645a206fe4b005be8feed48d?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:12:40+00:00,2023-05-09,3:12:40,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338897349506389,mastodon
5,realTuckFrumper,11,"<p>Lindsey Graham's authoritarian corruption traced in granular detail: 'Trump turned out to be poison' <a href=""https://www.rawstory.com/lindsey-graham-trump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/lindsey-graham-tr</span><span class=""invisible"">ump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:22:35+00:00,2023-05-09,3:22:35,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338936376138640,mastodon
5,realTuckFrumper,11,"<p>Lindsey Graham's authoritarian corruption traced in granular detail: 'Trump turned out to be poison' <a href=""https://www.rawstory.com/lindsey-graham-trump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/lindsey-graham-tr</span><span class=""invisible"">ump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:22:35+00:00,2023-05-09,3:22:35,#TuckFrump,0,1356,35,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338936376138640,mastodon
5,realTuckFrumper,11,"<p>Cole Swindell engaged to girlfriend Courtney Little: 'We're so excited!' <a href=""https://www.upi.com/Entertainment_News/Music/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Entertainment_News/Mus</span><span class=""invisible"">ic/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:27:06+00:00,2023-05-09,3:27:06,#TuckFrump,0,1422,34,0,0,False,positive,https://mastodon.social/@realTuckFrumper/110338954102360388,mastodon
5,realTuckFrumper,11,"<p>Cole Swindell engaged to girlfriend Courtney Little: 'We're so excited!' <a href=""https://www.upi.com/Entertainment_News/Music/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Entertainment_News/Mus</span><span class=""invisible"">ic/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:27:06+00:00,2023-05-09,3:27:06,#TuckFrump,0,1356,35,0,0,False,positive,https://mastodon.social/@realTuckFrumper/110338954102360388,mastodon
4,therightarticle,10,"<p>Coronation arrests showed us what Britain is </p><p>Arresting coronation protesters wasn’t police overreach. It was the point</p><p>The Metropolitan Police’s detention of anti-royal protesters has been condemned as ‘overreach’. It was anything but</p><p><a href=""https://www.opendemocracy.net/en/coronation-republic-arrests-king-charles-iii-police-overreach-public-order-act/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">opendemocracy.net/en/coronatio</span><span class=""invisible"">n-republic-arrests-king-charles-iii-police-overreach-public-order-act/</span></a></p>",2023-05-09 13:33:14+00:00,2023-05-09,3:33:14,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110338978276722254,mastodon
4,therightarticle,10,"<p>Coronation arrests showed us what Britain is </p><p>Arresting coronation protesters wasn’t police overreach. It was the point</p><p>The Metropolitan Police’s detention of anti-royal protesters has been condemned as ‘overreach’. It was anything but</p><p><a href=""https://www.opendemocracy.net/en/coronation-republic-arrests-king-charles-iii-police-overreach-public-order-act/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">opendemocracy.net/en/coronatio</span><span class=""invisible"">n-republic-arrests-king-charles-iii-police-overreach-public-order-act/</span></a></p>",2023-05-09 13:33:14+00:00,2023-05-09,3:33:14,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110338978276722254,mastodon
4,therightarticle,10,"<p>The <a href=""https://mas.to/tags/Coronation"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Coronation</span></a>: ‘A Spectacle of Apathy’ </p><p>It is almost as though Queen Elizabeth’s death has brought down the old scaffolding</p><p><a href=""https://bylinetimes.com/2023/05/09/the-coronation-a-spectacle-of-apathy/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bylinetimes.com/2023/05/09/the</span><span class=""invisible"">-coronation-a-spectacle-of-apathy/</span></a></p>",2023-05-09 13:34:50+00:00,2023-05-09,3:34:50,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110338984549575215,mastodon
4,therightarticle,10,"<p>The <a href=""https://mas.to/tags/Coronation"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Coronation</span></a>: ‘A Spectacle of Apathy’ </p><p>It is almost as though Queen Elizabeth’s death has brought down the old scaffolding</p><p><a href=""https://bylinetimes.com/2023/05/09/the-coronation-a-spectacle-of-apathy/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bylinetimes.com/2023/05/09/the</span><span class=""invisible"">-coronation-a-spectacle-of-apathy/</span></a></p>",2023-05-09 13:34:50+00:00,2023-05-09,3:34:50,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110338984549575215,mastodon
4,therightarticle,10,"<p>Starmer: Local elections show British public is ‘crying out for a change’ </p><p>Says the man who has few policies, has broken most of the policy promises he had made and who has been accused by many as demonstrating no discernible difference from the Tories</p><p><a href=""https://www.thelondoneconomic.com/politics/starmer-local-elections-show-british-public-is-crying-out-for-a-change-348149/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">thelondoneconomic.com/politics</span><span class=""invisible"">/starmer-local-elections-show-british-public-is-crying-out-for-a-change-348149/</span></a></p>",2023-05-09 13:38:24+00:00,2023-05-09,3:38:24,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110338998541621940,mastodon
4,therightarticle,10,"<p>Starmer: Local elections show British public is ‘crying out for a change’ </p><p>Says the man who has few policies, has broken most of the policy promises he had made and who has been accused by many as demonstrating no discernible difference from the Tories</p><p><a href=""https://www.thelondoneconomic.com/politics/starmer-local-elections-show-british-public-is-crying-out-for-a-change-348149/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">thelondoneconomic.com/politics</span><span class=""invisible"">/starmer-local-elections-show-british-public-is-crying-out-for-a-change-348149/</span></a></p>",2023-05-09 13:38:24+00:00,2023-05-09,3:38:24,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110338998541621940,mastodon
4,therightarticle,10,"<p><a href=""https://mas.to/tags/OFCOM"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>OFCOM</span></a> finds second impartiality breach against far right <a href=""https://mas.to/tags/GBNews"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>GBNews</span></a> <a href=""https://dorseteye.com/ofcom-finds-second-impartiality-breach-against-far-right-gb-news/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">dorseteye.com/ofcom-finds-seco</span><span class=""invisible"">nd-impartiality-breach-against-far-right-gb-news/</span></a></p>",2023-05-09 13:41:47+00:00,2023-05-09,3:41:47,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110339011842895505,mastodon
4,therightarticle,10,"<p><a href=""https://mas.to/tags/OFCOM"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>OFCOM</span></a> finds second impartiality breach against far right <a href=""https://mas.to/tags/GBNews"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>GBNews</span></a> <a href=""https://dorseteye.com/ofcom-finds-second-impartiality-breach-against-far-right-gb-news/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">dorseteye.com/ofcom-finds-seco</span><span class=""invisible"">nd-impartiality-breach-against-far-right-gb-news/</span></a></p>",2023-05-09 13:41:47+00:00,2023-05-09,3:41:47,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110339011842895505,mastodon
4,therightarticle,10,"<p>PM refuses to repeat Tory pledge on increasing number of GPs <a href=""https://www.independent.co.uk/news/uk/gps-nhs-neil-o-brien-prime-minister-rishi-sunak-b2335515.html"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">independent.co.uk/news/uk/gps-</span><span class=""invisible"">nhs-neil-o-brien-prime-minister-rishi-sunak-b2335515.html</span></a></p>",2023-05-09 13:44:26+00:00,2023-05-09,3:44:26,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110339022285040802,mastodon
4,therightarticle,10,"<p>PM refuses to repeat Tory pledge on increasing number of GPs <a href=""https://www.independent.co.uk/news/uk/gps-nhs-neil-o-brien-prime-minister-rishi-sunak-b2335515.html"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">independent.co.uk/news/uk/gps-</span><span class=""invisible"">nhs-neil-o-brien-prime-minister-rishi-sunak-b2335515.html</span></a></p>",2023-05-09 13:44:26+00:00,2023-05-09,3:44:26,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110339022285040802,mastodon
3,UkraineNews,8,"<p><span class=""h-card""><a href=""https://newsie.social/@Tendar"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Tendar</span></a></span> The most humiliating military parade we saw in Moscow, ever. Seriously, it is so pathetic that I cannot stop laughing. Just one T-34-85 tank, the only tank. Like I said, Russia needs all of their functioning gear at the front. Ukraine completely brought Russia to the brink. <a href=""https://home.social/tags/May9th"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>May9th</span></a></p>",2023-05-09 13:31:50+00:00,2023-05-09,3:31:50,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338972739915474,mastodon
3,UkraineNews,8,"<p><span class=""h-card""><a href=""https://newsie.social/@Tendar"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Tendar</span></a></span> The most humiliating military parade we saw in Moscow, ever. Seriously, it is so pathetic that I cannot stop laughing. Just one T-34-85 tank, the only tank. Like I said, Russia needs all of their functioning gear at the front. Ukraine completely brought Russia to the brink. <a href=""https://home.social/tags/May9th"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>May9th</span></a></p>",2023-05-09 13:31:50+00:00,2023-05-09,3:31:50,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338972739915474,mastodon
3,UkraineNews,8,"<p>The most humiliating military parade we saw in Moscow, ever. Seriously, it is so pathetic that I cannot stop laughing. Just one T-34-85 tank, the only tank. Like I said, Russia needs all of their functioning gear at the front. Ukraine completely brought Russia to the brink. <a href=""https://home.social/tags/May9th"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>May9th</span></a></p>",2023-05-09 13:34:49+00:00,2023-05-09,3:34:49,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338984504712714,mastodon
3,UkraineNews,8,"<p>The most humiliating military parade we saw in Moscow, ever. Seriously, it is so pathetic that I cannot stop laughing. Just one T-34-85 tank, the only tank. Like I said, Russia needs all of their functioning gear at the front. Ukraine completely brought Russia to the brink. <a href=""https://home.social/tags/May9th"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>May9th</span></a></p>",2023-05-09 13:34:49+00:00,2023-05-09,3:34:49,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338984504712714,mastodon
3,UkraineNews,8,"<p>Total combat losses of Russian forces between Feb. 24, 2022 and Maу. 9, 2023, are estimated to be as follows:</p>",2023-05-09 13:44:36+00:00,2023-05-09,3:44:36,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110339022973820537,mastodon
3,UkraineNews,8,"<p>Total combat losses of Russian forces between Feb. 24, 2022 and Maу. 9, 2023, are estimated to be as follows:</p>",2023-05-09 13:44:36+00:00,2023-05-09,3:44:36,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110339022973820537,mastodon
3,UkraineNews,8,"<p>This year, Russian Ambassador to Poland Sergey Andreev also failed to lay flowers at the cemetery of Soviet soldiers in Warsaw. Activists did not let him through to the sound of the air raid alarm. Opposite the cemetery, they installed symbolic graves of Ukrainians killed by Russians and high-rise buildings destroyed by missile strikes. </p><p>Last year, on May 9, Andreev was doused with red paint.</p>",2023-05-09 13:18:15+00:00,2023-05-09,3:18:15,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338919320058179,mastodon
3,UkraineNews,8,"<p>This year, Russian Ambassador to Poland Sergey Andreev also failed to lay flowers at the cemetery of Soviet soldiers in Warsaw. Activists did not let him through to the sound of the air raid alarm. Opposite the cemetery, they installed symbolic graves of Ukrainians killed by Russians and high-rise buildings destroyed by missile strikes. </p><p>Last year, on May 9, Andreev was doused with red paint.</p>",2023-05-09 13:18:15+00:00,2023-05-09,3:18:15,Ukraine News 🇺🇦,0,1159,0,0,0,False,negative,https://home.social/@UkraineNews/110338919320058179,mastodon
2,tzimmer_history,8,"<p>The “cancel culture” narrative diagnoses a national emergency: an acutely dangerous situation in which radical “woke” leftists are succeeding at undermining free speech by imposing an ever-more restrictive culture of censoriousness on the country, threatening anyone who dares to speak up. 3/</p>",2023-05-09 13:12:07+00:00,2023-05-09,3:12:07,Thomas Zimmer,0,4445,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338895238254835,mastodon
2,tzimmer_history,8,<p>But there is no actual cancel culture. Our argument is *not* that no one has ever had to face unfair consequences for what they said publicly – but that the evidence for such a worsening national emergency caused by “wokeism” running amok is simply not there. 4/</p>,2023-05-09 13:12:47+00:00,2023-05-09,3:12:47,Thomas Zimmer,0,4445,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338897829560815,mastodon
2,tzimmer_history,8,<p>Then we turn our attention Germany as a case study of how the moral panic has spread internationally. German reactionaries are obsessed with the idea of “woke cancel culture” spilling over from the U.S. - and leading conservatives are advocating for a GOP-style focus on culture wars politics. 8/</p>,2023-05-09 13:16:55+00:00,2023-05-09,3:16:55,Thomas Zimmer,0,4445,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338914101042355,mastodon
2,tzimmer_history,8,<p>Then we turn our attention Germany as a case study of how the moral panic has spread internationally. German reactionaries are obsessed with the idea of “woke cancel culture” spilling over from the U.S. - and leading conservatives are advocating for a GOP-style focus on culture wars politics. 8/</p>,2023-05-09 13:16:55+00:00,2023-05-09,3:16:55,Thomas Zimmer,0,4449,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338914101042355,mastodon
2,tzimmer_history,8,"<p>Across the “West,” the self-proclaimed defenders of “free speech” get into trouble as soon as they present their plans of how to counter “cancel culture”: Those always turn out to be blatantly illiberal and authoritarian, and they uniformly fail to attract majority support. 11/</p>",2023-05-09 13:22:28+00:00,2023-05-09,3:22:28,Thomas Zimmer,0,4445,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338935947058577,mastodon
2,tzimmer_history,8,"<p>Across the “West,” the self-proclaimed defenders of “free speech” get into trouble as soon as they present their plans of how to counter “cancel culture”: Those always turn out to be blatantly illiberal and authoritarian, and they uniformly fail to attract majority support. 11/</p>",2023-05-09 13:22:28+00:00,2023-05-09,3:22:28,Thomas Zimmer,0,4449,104,0,0,False,negative,https://mastodon.social/@tzimmer_history/110338935947058577,mastodon
2,tzimmer_history,8,"<p>This is by far the longest episode we have ever released. And I promise it’s the deepest dive into the “cancel culture” discourse you could possibly hope for.<br>&nbsp;<br>More here: <a href=""https://podcasts.apple.com/us/podcast/is-this-democracy/id1652741954?i=1000612321369"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">podcasts.apple.com/us/podcast/</span><span class=""invisible"">is-this-democracy/id1652741954?i=1000612321369</span></a></p>",2023-05-09 13:25:08+00:00,2023-05-09,3:25:08,Thomas Zimmer,0,4449,104,0,0,False,positive,https://mastodon.social/@tzimmer_history/110338946381295353,mastodon
2,tzimmer_history,8,"<p>This is by far the longest episode we have ever released. And I promise it’s the deepest dive into the “cancel culture” discourse you could possibly hope for.<br>&nbsp;<br>More here: <a href=""https://podcasts.apple.com/us/podcast/is-this-democracy/id1652741954?i=1000612321369"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">podcasts.apple.com/us/podcast/</span><span class=""invisible"">is-this-democracy/id1652741954?i=1000612321369</span></a></p>",2023-05-09 13:25:08+00:00,2023-05-09,3:25:08,Thomas Zimmer,0,4445,104,0,0,False,positive,https://mastodon.social/@tzimmer_history/110338946381295353,mastodon
1,rjblaskiewicz,8,"<p>He's mentioning enough people and specifics that if I were evil, I could find out a lot about his business and internal workings of this enterprise. Maybe having a series of business meetings in public isn't good infosec, bruh.</p>",2023-05-09 13:34:21+00:00,2023-05-09,3:34:21,Bob Blaskiewicz,0,577,504,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338982649806974,mastodon
1,rjblaskiewicz,8,"<p>He's mentioning enough people and specifics that if I were evil, I could find out a lot about his business and internal workings of this enterprise. Maybe having a series of business meetings in public isn't good infosec, bruh.</p>",2023-05-09 13:34:21+00:00,2023-05-09,3:34:21,Bob Blaskiewicz,0,558,500,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338982649806974,mastodon
1,rjblaskiewicz,8,"<p>Some guy at the front of the train car has been talking business in his phone for at least a half hour. I still have no idea what he does, if anything. Is all business just blathering bullshit? Timelines. Budgets. Studies. Partners. Units. Quotes. He's like a person constructed entirely out of autofill suggestions. I wouldn't trust this dude to implement a poop.</p>",2023-05-09 13:18:29+00:00,2023-05-09,3:18:29,Bob Blaskiewicz,0,577,504,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338920244286997,mastodon
1,rjblaskiewicz,8,"<p>Some guy at the front of the train car has been talking business in his phone for at least a half hour. I still have no idea what he does, if anything. Is all business just blathering bullshit? Timelines. Budgets. Studies. Partners. Units. Quotes. He's like a person constructed entirely out of autofill suggestions. I wouldn't trust this dude to implement a poop.</p>",2023-05-09 13:18:29+00:00,2023-05-09,3:18:29,Bob Blaskiewicz,0,558,500,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338920244286997,mastodon
1,rjblaskiewicz,8,"<p>Seriously, bro, what have you accomplished in this entire conversation? How has humanity profited in any way from your blithering? Shit, how has your...amorphous business enterprise benefitted from your loud insistent assertion of meaninglessness.</p>",2023-05-09 13:25:57+00:00,2023-05-09,3:25:57,Bob Blaskiewicz,0,558,500,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338949623752174,mastodon
1,rjblaskiewicz,8,"<p>Seriously, bro, what have you accomplished in this entire conversation? How has humanity profited in any way from your blithering? Shit, how has your...amorphous business enterprise benefitted from your loud insistent assertion of meaninglessness.</p>",2023-05-09 13:25:57+00:00,2023-05-09,3:25:57,Bob Blaskiewicz,0,577,504,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338949623752174,mastodon
1,rjblaskiewicz,8,<p>I swear to god 50 minutes ago he told the guy (I'm assuming it is his goddamned dull-as-fuck clone) on the other end of the line that he had to get off the phone.</p>,2023-05-09 13:27:35+00:00,2023-05-09,3:27:35,Bob Blaskiewicz,0,577,504,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338956028673084,mastodon
1,rjblaskiewicz,8,<p>I swear to god 50 minutes ago he told the guy (I'm assuming it is his goddamned dull-as-fuck clone) on the other end of the line that he had to get off the phone.</p>,2023-05-09 13:27:35+00:00,2023-05-09,3:27:35,Bob Blaskiewicz,0,558,500,0,0,False,negative,https://mstdn.social/@rjblaskiewicz/110338956028673084,mastodon
